audiocap_id,youtube_id,start_time,caption
100244,y0xkMQzZACI,30,Water runs and bells ring while wind blows and a goat bleats
44800,LLQUwiWyzZc,120,A rustling sound and a brief tapping and drumming
100136,xw-B1OGab3g,60,A man speaks with a bee buzzing and then a motorized vibration with some clicks.
72399,dEPx_z4Rpho,90,A woman speaks as food sizzles then another woman laughs
64679,Ykbcr7TMhwU,90,Some rattling followed by a loud burst of an explosion then more rattling
94333,tTt0_1h17dU,100,An emergency siren wailing as a man speaks over a radio while a muffled vehicle engine accelerates followed by another man yelling in the distance
91219,r5s_IAgFiKo,550,Birds tweet while a ball is played
52466,QLZmGF9NEus,30,A man speaks and crumples paper
91211,r5WtQCGp1WI,60,"Electronic beeps occur, concurrent with an adult male speaking"
101943,zNrRMTf3qkU,260,"A man speaks followed by a tapping noise, and a man and child communicates followed by another man talking"
35218,FGc9Zt1MXng,0,A child laughs loudly and a man shouts
101942,zNkyJTy27vM,30,A man speaks as the wind blows followed by a motorboat traveling and the engine accelerates
35215,FGLzoiXAqEI,100,A large bell rings
35210,FGAg5PGzfu8,6,Young child crying and woman speaking
101941,zNasu_05xaI,0,An infant crying followed by a woman giggling
23266,90ysqz1zb0Q,30,A vehicle is accelerating
23267,90zLKk9MSdg,30,Wind blowing while a helicopters' engine runs
23264,90uYgzfHZxo,300,Typing on a computer keyboard
23265,90wcPsxr4H4,30,A man speaking as music plays then suddenly two explosions
23262,90q27wRwb9k,550,Several motorcycles race with engines humming and wind blowing
23263,90tI6IOUBUI,30,"Some rumbling, then a melodious vehicle horn"
23260,90lCkXCD-zo,70,"Adult females are laughing, and thumping occurs"
23261,90oU5rfJgdk,5,"A wind blows strongly in a microphone, then a blasting, blowing sound"
101709,zBD1vgpLxtE,70,Clinking of bells with goats bleating
101708,zB4kz0vEsTQ,100,Turkeys gobbling as a duck quacks while a woman talks and a bird squawks in the background
23269,912ulwC5d6M,25,A baby crying and breathing
39503,HvTYMLSRBoY,0,Loud wind noises with someone talking and laughing
95799,ubIlCVO3pbk,30,A man speaking as a ball bounces on a hard surface in the background with wind blowing into a microphone
95798,ubH-QNZoYcU,30,Beating drum getting faster than children voices and clapping then adult male voice
94331,tTmvQdMfLuI,30,A man speaks and then wind blows and a woman speaks
9256,2i65tU46rDA,30,A woman is speaking loudly
23753,9GBuJ_AvHOE,30,Leaves blowing in the wind
29670,CB_L70p00mE,30,A sustained and continuous spraying sound
10702,3JAIdFFGTtQ,200,Pots and pans rattle in the background
9254,2i0vfBErDUo,30,"A dog barks as another one whimpers, someone places an item down"
9255,2i2RLHiezds,30,A man delivers a speech
10707,3JIEw_2vKiQ,21,"Loud vibrations of a car idling and revving, it stops"
43850,KiHNFmpU5ZY,30,A dog barking and growling
43855,Kia_gYhJ7k0,30,Clacking noises with a horn honking
10706,3JGsZLRU-kc,40,A water faucet is running then turned off
10705,3JELvtiMAZM,110,Vehicle running loudly with a clanking sound
10704,3JDBtQgmQmA,30,A male having a speech
49164,O9xYzACrBjA,310,"An airplane propeller spins loudly, and then a person bangs on a window multiple times"
6778,1hpQ2YaY3wo,0,A man speaks and music plays
6779,1hqGdxOZdhg,30,Dogs are barking
6774,1hclg1BK7Sg,10,A truck engine idling with music in the background
6775,1hdDxxnwD78,70,Man speaking loudly
6776,1hj7HqQH4AA,30,A woman is speaking
6777,1hoHYhaugRU,30,Man speaking with crinkling sound in the background
6770,1hWHlsVYhwo,30,Boys are talking and a dog is barking
6771,1hX8CqcKGsk,290,A drill is in use
6772,1hXKHVcN1SE,30,Applause followed by speech
6773,1hXLW_zsmZg,30,Bell ringing continuously
23751,9G89QPJ-d1k,30,Heavy wind and footsteps
49569,ORl0KaeGVzk,26,"A young child cries, and adult female speaks, and the child continues to sob and speak"
92748,sGEWDm1-RdY,20,A toilet flushes and a door opens
23756,9GItwgXOOYc,30,Clanking followed by a man speaking and a bang
49567,ORg-1Jn7dY4,90,Bells ringing loudly
23757,9GNe9_gjj6g,10,A buzzing followed by a bee flying
84221,ls12kzqkX0s,0,Birds chirping and insects buzzing while wind blows in a microphone
88554,p4kT-YyyU90,30,Man speaking and a motor running
32607,Dked9VwV5gw,30,A woman speaking continuously
84228,lsMJF_pH7DI,30,A machine works away
101075,ygKEl01lp8s,530,A man speeches and then the toilet is flushed
81996,kEfFvQlA5n8,30,"A large volume of water splashes, six clicks occur, an adult female laugh, and birds chirp in the background"
42811,K2VEwu7vG8k,30,An infant cries with low talking and fan noise in the background
19095,6zzDOFmpHRY,20,"Water is splashing and gurgling, and an adult male begins to speak"
42815,K2aCJSsrT9k,9,"Static crackles, a person speaks in a distorted way, and water flows"
42818,K2i5ODkwdpg,30,A young male speaks followed by paper rustling sounds as music plays in the background
85670,mvbjcYC2TaY,30,Someone talking and a cat hissing and screeching
85675,mvmeuVOhAR4,30,"Birds chirp in the distance as pigeons coo in the foreground, and then a bird flaps its wings nearby"
85674,mvmLUf3f7ZE,30,Motor along with gurgling
5058,10Wz3WLOowg,80,A woman sneezing and sniffling and complaining
5059,10XJ787bm2Q,30,"The motor of a boat with the sound of waves, followed by calm and still water"
5054,10R2yQUbKzc,30,Large vehicle engine and woman's faint speech
5055,10RQxUIBTBU,30,Female making a speech
5056,10SZFHfWSz4,10,"Roaring is present, an emergency vehicle siren sounds, and then machine gun fire and more roaring"
5057,10Vv0X2_n6Q,8,A roar of a large vehicle as it approaches while a person screams something as the vehicle speeds away
5050,10ILs3Dvgds,10,Someone is talking while someone is snoring
5051,10IhJop-JE4,50,Power tools run
5052,10MRxp2q8R4,30,Female speaker giving a speech
5053,10OItSnDWd0,20,A man is talking and a whoosh is heard
98497,weLUPbinxPo,30,Two women talking and laughing followed by a door banging softly as a door creaks repeatedly
38561,HKOyrFuHsnI,0,Water streaming and dripping on a surface with vehicles passing by in the background
38567,HKhGst2jNf8,70,A man speaking as a bird tweets and a chicken clucks while water splashes and wind blows into a microphone
38566,HKgby13GaZM,60,Humming of a loud engine of a hovering helicopter
70130,baVWqtuSAno,0,A desk bell is rung and echoes
70131,baWqKKc3RVU,50,Uproarious laughter is coming from a few women
18893,6uMJRQ0UrGo,30,An engine runs and a man speaks
18892,6uGzPWpYqW8,20,A bird chirps in a hypnotic manner
18891,6uDv3CFjq2A,40,Ongoing stream running with faint children noises
18890,6uCq9iyudI4,110,A young man is speaking as a sink is filling up
18897,6uRL_wlWIxI,90,Birds chirping with a light banging in the background
18896,6uOzzr5WPPU,60,Humming from a slow moving vehicle with people speaking
18895,6uOmaZT3PRQ,20,Clicking on a computer keyboard
18894,6uN36JJR2Eg,170,A man speaking over a loud speaker and a helicopter flying by
18899,6uXUy9BOOus,12,Beeping of electronics
18898,6uSoEE2rS9o,110,Hissing loudly and a man speaking
87299,o7Nra5Cw_jQ,20,A telephone bell rings
87464,oFsStsueMZc,210,"Multiple fire truck sirens going off continuously, then the engine of a car zooms past"
64809,YqMJAzkRZZ8,30,A train revving up and horn honking
87291,o6uZQIMPhWE,21,Numerous number of frogs croaking
87292,o7-MJ5pyWDs,30,A flock of pigeons cooing as a bird chirps in the background followed by bird wings flapping
87294,o7-bm4FbUUU,0,Someone talks with voice on fast forward effect followed by a door opening
44221,KxWd4bh2zk4,440,An objects are rasped
69835,bMnJl__M898,220,An engine hums along with traffic noise in the background and a few words are spoken on a microphone
44223,Kxa7pvwyJPc,10,A bell chiming loudly three times
44222,KxZ-Uqn39Uw,470,Sink running and water dripping with male voice
36179,FsPM3qqt0yQ,30,An engine accelerating followed by brief silence
44227,KxkxGmAPy0I,30,"A person speaks, pauses, and then speaks again"
44226,KxjlxY0_hx8,30,A motorcycle moves and a man shortly laughs
44229,KxpklHRC7Lg,30,"A car accelerates loudly several times, followed by footsteps"
36171,Frzncwi8Loc,20,"Bubbling water, along with the voice of a woman; then a drum beat kicks in"
18769,6ps8Q2EyWQk,70,A man speaking with leaves rustling and bugs chirping
18768,6pmMNLLcU9Q,470,A large motor idles with some hydraulic hissing
89949,q6pAgnS9BoU,10,A kid speaking followed by an insect buzzing
64804,Yq7AzNoByHQ,80,Speech followed by a bang
33529,EGhjsAOjfzU,10,A man talks followed by a machine working
18761,6pYQ0zQTHUc,30,A man speaking with people clapping
18760,6pTTmdHTaTg,80,A distant humming with rustling
89941,q6WyuwZE3Lg,21,A truck engine revving then idling
18762,6pY_gFJiSSg,20,Wood scraping and a man speaking
18765,6pfYx5e-RvQ,30,The lady is giving a speech
18764,6pfN49qA3NM,30,A man speaks echoing in a microphone
18767,6pjIVseNWAI,140,Water splashed in a faucet as a man speaks
18766,6pgkg0HLR7k,200,And adult and a child have a conversation and laugh together
87127,o-yXf9uRP4s,80,A man speaking as plastic crinkles and crumples
41540,JESA2AMiXkw,13,Multiple pigeons cooing
41546,JEZWQ17TXhU,160,Water trickles gently and slowly stops
41545,JEXQ3c1Oze8,30,A man talks followed by several people cheering
41544,JEWFBbwfwn8,10,A man shouting followed by a group of people laughing then another man talking in the background
83637,lQPxJ3M0Ves,60,A baby is crying and then a man and woman are laughing.
60778,W1QhUu3Jnp0,30,A helicopter flying
83631,lQ6zTOCg1gw,30,"Someone types on a keyboard super fast, slowing down just once"
83630,lQ57gZs9b1E,14,A child speaks as vehicles pass by
38873,HXI60nu_tII,100,People talks nearby as bees buzz loudly and rapidly
98492,we8NP0EKyZQ,20,A loud hammering and whirring sound
88453,p-mInDiyaKY,0,Dogs barking as a group of women are talking followed by whistling
94138,tK32_x_c3Tk,240,A machine works while a man talks followed by some material being rubbed
24637,9jDfLBPWwZM,30,Vehicle drives by quickly followed by a man speaking
71777,cnzMT0VuMcQ,2,A kid screams over and over and then another kid snorts like a pig
71774,cnWssIAfp04,330,A man speaks then removes something from a plate putting it into a frying pan
71773,cnWZjejdwCM,10,Broken link not working
71779,co6-lH4EO7Y,410,A man speaks in Russian while an insects buzz
71778,co-rErLcFzg,0,A man speaks with some distant splashing and quacking ducks
8035,2DmtgJv97-U,30,A dog barks and whimpers
8034,2DmbPAlalPI,3,A horse clip-clops with other mild background noise
8037,2DsCAp68L18,30,A man giving a speech to applause
8036,2DqQmKrybrw,0,A man speaks quickly and burps multiple times
8031,2Df2DRLYFgA,30,An adult female is speaking
8030,2DeWsERzaSY,50,A baby is belling laughing
8033,2DmGSOsX-2k,30,A motor roars and waves crash
8032,2DfZ21h3rM4,3,A cat is meowing
8039,2DwotmImTsI,30,Waves crash against the shore
8038,2DvhMDU3m-8,110,A man talking about and demonstrating the use of power tool
12589,45FElpwPRnc,460,A person speaking with some rubbing
12588,45CwJDMcXCo,30,"Low rumblings of an engine, people speak"
12583,457p8RcVeeM,30,Factory noise of production sprayer
12582,450DA4AZG6U,30,A man giving a speech to a laughing crowd
12581,45-S9dHZlTI,430,A clanking followed by a saw beginning
12580,45-MIg6Ief4,30,Constant muffled ticking
12587,45C4_nH5mdY,210,"A ring, people speak and cheer"
12585,45ALOD20Dh0,30,"Cheering and screaming intensifies, followed by a man speaking"
12584,458hvFTiS4A,0,Rapid gunshots from an automatic gun
44913,LQgskz5H3nM,0,A vehicle engine is idling
44912,LQgdDtDCtgM,20,Two girls talk really fast then very slow
48123,NUqsl-em2FQ,0,"Children speak in the distance, followed by water gurgling nearby"
44917,LQoteZaWcPE,180,A woman is speaking as water drips from a faucet and gurgles
95960,ujXLco-8ivM,20,A motorcycle small engine revs from far away something crashes and people laugh
95964,ujbhceAPKnM,20,Women laugh and someone hiccups
93846,t6LuU4b26k4,170,Horses snorting and neighing as two men talk in the distance while the paper is crinkling
86659,nccXNavFApo,8,Some pigeons coo and flap wings
89491,plWKyfP7tXc,50,Humming followed by a dog barking
79793,ib3gLv8yhlU,30,Water trickling as female voices laughing
89497,plrVO_25h50,360,A tool is softly buzzing while a man speaks
89496,plguiXCbQHg,27,Cats meow nearby multiple times
89499,plwnNOcduUg,70,Clanking and tapping
82966,kw9DDeloVxU,0,A person whistling
88720,pCfGoyPMW-k,350,"A man speaks, another man speaks with natural outside noise in the background"
88722,pChZKBDEsZk,10,Clicking and vibrations with mechanical humming
88725,pCpWuhqlI6A,0,A stream is flowing concurrently with nature noises
65069,Z13Q8QmxQ70,0,Footsteps and rustling followed by a scream and a light bang
88728,pD741EDWwDM,25,An infant crying with a man speaking intermittley and some laughter
65062,Z0VrnxmFr9Y,30,"An adult talks, and then children talk and laugh as a pig oinks nearby"
65063,Z0ZZrm77SMU,27,A few people talking with vehicle noise in the background followed by cheering and laughing
65061,Z0VcxU8iNKQ,0,"A person is snoring, while another person laughs"
76078,fwZPp-UHHAo,30,Someone sprays a surface
48121,NUiRY0VnNMs,230,Toilet water gently swishing
13988,4gwTPpO4WK8,130,Water splashes followed by a man speaking then tapping
13989,4gyuJnj9iWw,110,"Water is running and splashing, and an adult male speaks"
11768,3ju9A5iJbo8,30,"An adult female sneezes and sniffs, and an electronic device is playing in the background"
13984,4gr2Se5WKP4,30,A woman gives a speech
13985,4gs_o5Zb2oM,160,"A crashing roar occurs, the wind is blowing, then motor vehicle engines are running"
13986,4gvgHrDe5ZU,30,A motorcycle is being started and revved
13987,4gwCtiZKejk,290,Steam hissing from a machine
13980,4gkalNm_rFY,30,A man is speaking and a small motor is humming
13981,4glaMWF-wyU,30,A woman is speaking and traffic is nearby
13982,4gpH3oMHTJA,510,"A tool motor is running, people are speaking, with an adult female in the foreground, and rhythmic clacking occurs"
13983,4gq5IKSASSQ,30,"A remote control car, and a dog barking"
75052,fBBJ1yPjphI,430,A sewing machine runs and a woman talks
73325,dtLram2pV7A,30,A goat bleats while birds tweet and people talk
75053,fBBKtMojF7s,180,"A file rubs against an object nearby, followed by a man speaking"
73322,dtGpAmOnZR8,30,A car drives consistently
75050,fAvlH8nziFc,12,A man speaks followed by a horn honking and more talking from the same man
63697,Y4lMAdRSxOk,17,Wind blowing with hissing and people speaking in the distance
84693,mCnMHgAi1zI,60,Ringing of bells with some rustling
73320,dt2bD1WDfl0,30,A woman speaks with several beeps
91366,rDW_fZX3ZMk,120,A machine works nearby
77660,h459JUkX3_k,140,A race car squeals tires and accelerates
75057,fBRUzIAKgj0,20,Digital beeping with a woman speaking over the phone
69691,bGDm-DYuk2A,180,A man talking followed by a child talking in the distance as footsteps walk on gravel and birds chirp in the background
85284,mcrxCZ6kmU0,430,Multiple claps occur then a man speaks
81563,juSFBjmcSS0,20,A man talks while motorcycle engines work in idle
81562,juL2OqnMOtA,30,Pigeons vocalize and flap wings
69695,bGNAE6mVoD8,170,Grease sizzles as a condiment is shaken then put down
75054,fBDhEkpKTe4,50,Someone coughs then cries before speaking
69696,bGazZPvrAfQ,10,Deep laughing followed by a cat meowing and a man speaking
75055,fBIHz2HGUWw,120,Insect buzzing several times
13678,4Zlz0fKY_4E,320,Water flowing with breathing gurgling sound
13679,4ZojMNkAmnE,40,"Birds are chirping, water is splashing, animals are bleating, and tapping occurs"
